# index, flag, s, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z, g_x, g_y, g_z 
24.000000,1.000000,0.986541,-0.002833,0.020950,0.079376,-0.002833,0.020950,0.079376,0.028241,-0.135033,-9.809030
25.000000,1.000000,0.986767,-0.002890,0.020944,0.079401,-0.002890,0.020944,0.079401,0.028150,-0.135170,-9.809028
26.000000,1.000000,0.989090,-0.003005,0.020973,0.079490,-0.003005,0.020973,0.079490,0.029187,-0.135906,-9.809015
27.000000,1.000000,0.990485,-0.002961,0.020960,0.079460,-0.002961,0.020960,0.079460,0.030529,-0.135776,-9.809013
28.000000,1.000000,0.989039,-0.002864,0.020962,0.079443,-0.002864,0.020962,0.079443,0.033635,-0.136827,-9.808988
29.000000,1.000000,0.988213,-0.002864,0.020941,0.079457,-0.002864,0.020941,0.079457,0.033774,-0.136022,-9.808999
30.000000,1.000000,0.989126,-0.003004,0.020951,0.079523,-0.003004,0.020951,0.079523,0.035889,-0.137859,-9.808966
31.000000,1.000000,0.993129,-0.002933,0.020958,0.079525,-0.002933,0.020958,0.079525,0.035693,-0.137876,-9.808966
32.000000,1.000000,0.987643,-0.002934,0.020961,0.079511,-0.002934,0.020961,0.079511,0.036505,-0.137300,-9.808971
33.000000,1.000000,0.996780,-0.002893,0.020952,0.079524,-0.002893,0.020952,0.079524,0.039327,-0.138802,-9.808939
34.000000,1.000000,0.995868,-0.002918,0.020951,0.079533,-0.002918,0.020951,0.079533,0.039030,-0.139258,-9.808934
35.000000,1.000000,0.966305,-0.002971,0.020900,0.079555,-0.002971,0.020900,0.079555,0.038112,-0.139615,-9.808932
36.000000,1.000000,0.998970,-0.003009,0.020921,0.079221,-0.003009,0.020921,0.079221,0.041332,-0.153673,-9.808709
37.000000,1.000000,0.998970,-0.003009,0.020921,0.079221,-0.003009,0.020921,0.079221,0.041332,-0.153673,-9.808709
38.000000,1.000000,0.998970,-0.003009,0.020921,0.079221,-0.003009,0.020921,0.079221,0.041332,-0.153673,-9.808709
39.000000,1.000000,0.998970,-0.003009,0.020921,0.079221,-0.003009,0.020921,0.079221,0.041332,-0.153673,-9.808709
40.000000,1.000000,0.998970,-0.003009,0.020921,0.079221,-0.003009,0.020921,0.079221,0.041332,-0.153673,-9.808709
41.000000,1.000000,0.998970,-0.003009,0.020921,0.079221,-0.003009,0.020921,0.079221,0.041332,-0.153673,-9.808709
42.000000,1.000000,0.998970,-0.003009,0.020921,0.079221,-0.003009,0.020921,0.079221,0.041332,-0.153673,-9.808709
43.000000,1.000000,0.998970,-0.003009,0.020921,0.079221,-0.003009,0.020921,0.079221,0.041332,-0.153673,-9.808709
44.000000,1.000000,0.998970,-0.003009,0.020921,0.079221,-0.003009,0.020921,0.079221,0.041332,-0.153673,-9.808709
45.000000,1.000000,0.998970,-0.003009,0.020921,0.079221,-0.003009,0.020921,0.079221,0.041332,-0.153673,-9.808709
46.000000,1.000000,0.998970,-0.003009,0.020921,0.079221,-0.003009,0.020921,0.079221,0.041332,-0.153673,-9.808709
47.000000,1.000000,0.998970,-0.003009,0.020921,0.079221,-0.003009,0.020921,0.079221,0.041332,-0.153673,-9.808709
48.000000,1.000000,0.998970,-0.003009,0.020921,0.079221,-0.003009,0.020921,0.079221,0.041332,-0.153673,-9.808709
49.000000,1.000000,0.998970,-0.003009,0.020921,0.079221,-0.003009,0.020921,0.079221,0.041332,-0.153673,-9.808709
50.000000,1.000000,0.998970,-0.003009,0.020921,0.079221,-0.003009,0.020921,0.079221,0.041332,-0.153673,-9.808709
51.000000,1.000000,0.998970,-0.003009,0.020921,0.079221,-0.003009,0.020921,0.079221,0.041332,-0.153673,-9.808709
52.000000,1.000000,0.998970,-0.003009,0.020921,0.079221,-0.003009,0.020921,0.079221,0.041332,-0.153673,-9.808709
53.000000,1.000000,0.998970,-0.003009,0.020921,0.079221,-0.003009,0.020921,0.079221,0.041332,-0.153673,-9.808709
54.000000,1.000000,0.998970,-0.003009,0.020921,0.079221,-0.003009,0.020921,0.079221,0.041332,-0.153673,-9.808709
55.000000,1.000000,0.998970,-0.003009,0.020921,0.079221,-0.003009,0.020921,0.079221,0.041332,-0.153673,-9.808709
56.000000,1.000000,0.998970,-0.003009,0.020921,0.079221,-0.003009,0.020921,0.079221,0.041332,-0.153673,-9.808709
57.000000,1.000000,0.998970,-0.003009,0.020921,0.079221,-0.003009,0.020921,0.079221,0.041332,-0.153673,-9.808709
58.000000,1.000000,0.998970,-0.003009,0.020921,0.079221,-0.003009,0.020921,0.079221,0.041332,-0.153673,-9.808709
59.000000,1.000000,0.998970,-0.003009,0.020921,0.079221,-0.003009,0.020921,0.079221,0.041332,-0.153673,-9.808709
60.000000,1.000000,0.998970,-0.003009,0.020921,0.079221,-0.003009,0.020921,0.079221,0.041332,-0.153673,-9.808709
61.000000,1.000000,0.999060,-0.003029,0.020871,0.079204,-0.003029,0.020871,0.079204,0.037895,-0.152601,-9.808740
62.000000,1.000000,0.989334,-0.003078,0.020898,0.079127,-0.003078,0.020898,0.079127,0.034292,-0.152551,-9.808754
63.000000,1.000000,0.989334,-0.003078,0.020898,0.079127,-0.003078,0.020898,0.079127,0.034292,-0.152551,-9.808754
64.000000,1.000000,0.993182,-0.003072,0.020904,0.079133,-0.003072,0.020904,0.079133,0.033007,-0.153127,-9.808749
65.000000,1.000000,0.990876,-0.003069,0.020899,0.079112,-0.003069,0.020899,0.079112,0.032513,-0.155036,-9.808721
66.000000,1.000000,0.994541,-0.003110,0.020951,0.079057,-0.003110,0.020951,0.079057,0.030839,-0.155661,-9.808716
67.000000,1.000000,0.988031,-0.003126,0.020926,0.079071,-0.003126,0.020926,0.079071,0.027808,-0.155264,-9.808732
68.000000,1.000000,0.993057,-0.003083,0.020936,0.079021,-0.003083,0.020936,0.079021,0.025945,-0.155273,-9.808737
69.000000,1.000000,0.991284,-0.003097,0.020944,0.078999,-0.003097,0.020944,0.078999,0.025455,-0.155994,-9.808727
70.000000,1.000000,0.990870,-0.003111,0.020943,0.078985,-0.003111,0.020943,0.078985,0.024758,-0.156258,-9.808724
71.000000,1.000000,0.991607,-0.003121,0.020965,0.078952,-0.003121,0.020965,0.078952,0.023967,-0.155811,-9.808733
72.000000,1.000000,0.991515,-0.003116,0.020960,0.078915,-0.003116,0.020960,0.078915,0.022283,-0.155969,-9.808735
73.000000,1.000000,0.983721,-0.003112,0.020974,0.078922,-0.003112,0.020974,0.078922,0.021923,-0.156559,-9.808726
74.000000,1.000000,0.983318,-0.003122,0.020961,0.078893,-0.003122,0.020961,0.078893,0.020463,-0.156348,-9.808733
75.000000,1.000000,0.993672,-0.003144,0.020986,0.078816,-0.003144,0.020986,0.078816,0.018610,-0.155313,-9.808753
76.000000,1.000000,0.993786,-0.003143,0.020981,0.078807,-0.003143,0.020981,0.078807,0.020167,-0.156739,-9.808727
77.000000,1.000000,0.991946,-0.003163,0.020965,0.078803,-0.003163,0.020965,0.078803,0.022047,-0.157974,-9.808703
78.000000,1.000000,0.995139,-0.003150,0.021022,0.078782,-0.003150,0.021022,0.078782,0.020649,-0.157772,-9.808709
79.000000,1.000000,0.990916,-0.003164,0.021011,0.078722,-0.003164,0.021011,0.078722,0.018223,-0.156887,-9.808728
80.000000,1.000000,0.997257,-0.003152,0.021013,0.078748,-0.003152,0.021013,0.078748,0.017243,-0.156347,-9.808739
81.000000,1.000000,0.998100,-0.003179,0.021022,0.078715,-0.003179,0.021022,0.078715,0.015932,-0.155194,-9.808759
82.000000,1.000000,0.999363,-0.003184,0.021027,0.078676,-0.003184,0.021027,0.078676,0.016338,-0.154305,-9.808773
83.000000,1.000000,0.998830,-0.003169,0.021033,0.078667,-0.003169,0.021033,0.078667,0.016389,-0.153907,-9.808779
84.000000,1.000000,1.001203,-0.003175,0.021043,0.078659,-0.003175,0.021043,0.078659,0.014345,-0.153140,-9.808794
85.000000,1.000000,0.997289,-0.003158,0.021074,0.078611,-0.003158,0.021074,0.078611,0.015908,-0.152168,-9.808807
86.000000,1.000000,0.997289,-0.003158,0.021074,0.078611,-0.003158,0.021074,0.078611,0.015908,-0.152168,-9.808807
87.000000,1.000000,0.996661,-0.003203,0.021015,0.078594,-0.003203,0.021015,0.078594,0.014355,-0.151078,-9.808826
88.000000,1.000000,0.997744,-0.003205,0.021065,0.078568,-0.003205,0.021065,0.078568,0.014602,-0.151069,-9.808826
89.000000,1.000000,0.994615,-0.003179,0.021112,0.078587,-0.003179,0.021112,0.078587,0.013668,-0.151396,-9.808822
90.000000,1.000000,0.999126,-0.003186,0.021116,0.078581,-0.003186,0.021116,0.078581,0.012101,-0.150271,-9.808842
91.000000,1.000000,0.997041,-0.003188,0.021144,0.078560,-0.003188,0.021144,0.078560,0.011321,-0.151820,-9.808819
92.000000,1.000000,0.995535,-0.003189,0.021066,0.078556,-0.003189,0.021066,0.078556,0.008165,-0.151395,-9.808828
93.000000,1.000000,0.996896,-0.003153,0.021073,0.078529,-0.003153,0.021073,0.078529,0.005746,-0.150881,-9.808838
94.000000,1.000000,0.993991,-0.003196,0.021118,0.078542,-0.003196,0.021118,0.078542,0.001393,-0.150428,-9.808846
95.000000,1.000000,0.993991,-0.003196,0.021118,0.078542,-0.003196,0.021118,0.078542,0.001393,-0.150428,-9.808846
96.000000,1.000000,0.995502,-0.003233,0.021019,0.078495,-0.003233,0.021019,0.078495,0.003516,-0.152142,-9.808820
97.000000,1.000000,0.995425,-0.003153,0.021084,0.078506,-0.003153,0.021084,0.078506,0.006422,-0.153870,-9.808791
98.000000,1.000000,0.998827,-0.003211,0.021058,0.078502,-0.003211,0.021058,0.078502,0.006709,-0.154197,-9.808786
99.000000,1.000000,0.998766,-0.003215,0.021051,0.078480,-0.003215,0.021051,0.078480,0.006187,-0.154433,-9.808782
100.000000,1.000000,1.000921,-0.003156,0.021183,0.078446,-0.003156,0.021183,0.078446,-0.002026,-0.150663,-9.808843
101.000000,1.000000,1.000921,-0.003156,0.021183,0.078446,-0.003156,0.021183,0.078446,-0.002026,-0.150663,-9.808843
102.000000,1.000000,1.000921,-0.003156,0.021183,0.078446,-0.003156,0.021183,0.078446,-0.002026,-0.150663,-9.808843
103.000000,1.000000,1.000881,-0.003169,0.021199,0.078408,-0.003169,0.021199,0.078408,-0.006203,-0.148311,-9.808877
104.000000,1.000000,1.000881,-0.003169,0.021199,0.078408,-0.003169,0.021199,0.078408,-0.006203,-0.148311,-9.808877
105.000000,1.000000,1.002260,-0.003113,0.021207,0.078458,-0.003113,0.021207,0.078458,-0.009056,-0.146305,-9.808905
106.000000,1.000000,1.006779,-0.003177,0.021249,0.078427,-0.003177,0.021249,0.078427,-0.012958,-0.141557,-9.808970
107.000000,1.000000,0.999302,-0.003229,0.021236,0.078413,-0.003229,0.021236,0.078413,-0.017633,-0.137203,-9.809025
108.000000,1.000000,0.998570,-0.003201,0.021241,0.078442,-0.003201,0.021241,0.078442,-0.026413,-0.131032,-9.809089
109.000000,1.000000,0.998570,-0.003201,0.021241,0.078442,-0.003201,0.021241,0.078442,-0.026413,-0.131032,-9.809089
110.000000,1.000000,1.002200,-0.003167,0.021279,0.078416,-0.003167,0.021279,0.078416,-0.031239,-0.129208,-9.809099
111.000000,1.000000,1.003256,-0.003218,0.021309,0.078389,-0.003218,0.021309,0.078389,-0.035656,-0.126056,-9.809125
112.000000,1.000000,0.999855,-0.003195,0.021323,0.078384,-0.003195,0.021323,0.078384,-0.040059,-0.121422,-9.809167
113.000000,1.000000,1.003756,-0.003172,0.021331,0.078397,-0.003172,0.021331,0.078397,-0.045708,-0.114141,-9.809229
114.000000,1.000000,0.999406,-0.003217,0.021354,0.078416,-0.003217,0.021354,0.078416,-0.052030,-0.107202,-9.809276
115.000000,1.000000,0.999099,-0.003222,0.021331,0.078405,-0.003222,0.021331,0.078405,-0.056914,-0.101647,-9.809308
116.000000,1.000000,1.001769,-0.003210,0.021393,0.078399,-0.003210,0.021393,0.078399,-0.059583,-0.099847,-9.809311
117.000000,1.000000,0.996709,-0.003209,0.021379,0.078394,-0.003209,0.021379,0.078394,-0.064370,-0.093782,-9.809341
118.000000,1.000000,0.994603,-0.003199,0.021401,0.078437,-0.003199,0.021401,0.078437,-0.066894,-0.089012,-9.809368
119.000000,1.000000,0.991557,-0.003207,0.021411,0.078387,-0.003207,0.021411,0.078387,-0.072451,-0.083336,-9.809378
120.000000,1.000000,0.989577,-0.003211,0.021421,0.078387,-0.003211,0.021421,0.078387,-0.079256,-0.078991,-9.809362
121.000000,1.000000,0.987807,-0.003204,0.021493,0.078412,-0.003204,0.021493,0.078412,-0.083630,-0.074115,-9.809364
122.000000,1.000000,0.991389,-0.003226,0.021479,0.078381,-0.003226,0.021479,0.078381,-0.089139,-0.068568,-9.809355
123.000000,1.000000,0.988921,-0.003251,0.021521,0.078364,-0.003251,0.021521,0.078364,-0.095218,-0.062643,-9.809338
124.000000,1.000000,0.988007,-0.003236,0.021560,0.078356,-0.003236,0.021560,0.078356,-0.098602,-0.057231,-9.809338
125.000000,1.000000,0.986588,-0.003229,0.021597,0.078319,-0.003229,0.021597,0.078319,-0.110207,-0.045302,-9.809276
126.000000,1.000000,0.986588,-0.003229,0.021597,0.078319,-0.003229,0.021597,0.078319,-0.110207,-0.045302,-9.809276
127.000000,1.000000,0.984358,-0.003219,0.021668,0.078352,-0.003219,0.021668,0.078352,-0.115321,-0.040739,-9.809238
128.000000,1.000000,0.984247,-0.003241,0.021634,0.078315,-0.003241,0.021634,0.078315,-0.119116,-0.034120,-9.809217
129.000000,1.000000,0.978102,-0.003238,0.021658,0.078320,-0.003238,0.021658,0.078320,-0.121100,-0.028417,-9.809211
130.000000,1.000000,0.979507,-0.003237,0.021678,0.078311,-0.003237,0.021678,0.078311,-0.124301,-0.026772,-9.809176
131.000000,1.000000,0.978949,-0.003308,0.021762,0.078391,-0.003308,0.021762,0.078391,-0.125932,-0.017209,-9.809177
132.000000,1.000000,0.982015,-0.003211,0.021753,0.078372,-0.003211,0.021753,0.078372,-0.127550,-0.013682,-9.809161
133.000000,1.000000,0.981003,-0.003207,0.021739,0.078370,-0.003207,0.021739,0.078370,-0.131744,-0.006622,-9.809113
134.000000,1.000000,0.985496,-0.003233,0.021746,0.078390,-0.003233,0.021746,0.078390,-0.135740,0.000059,-9.809061
135.000000,1.000000,0.994226,-0.003244,0.021741,0.078356,-0.003244,0.021741,0.078356,-0.138462,0.009538,-9.809018
136.000000,1.000000,0.994226,-0.003244,0.021741,0.078356,-0.003244,0.021741,0.078356,-0.138462,0.009538,-9.809018
137.000000,1.000000,0.997014,-0.003198,0.021737,0.078387,-0.003198,0.021737,0.078387,-0.139439,0.015744,-9.808996
138.000000,1.000000,0.996867,-0.003221,0.021744,0.078381,-0.003221,0.021744,0.078381,-0.140770,0.020320,-9.808969
139.000000,1.000000,0.990610,-0.003284,0.021713,0.078395,-0.003284,0.021713,0.078395,-0.140686,0.026853,-9.808954
140.000000,1.000000,0.992129,-0.003225,0.021714,0.078405,-0.003225,0.021714,0.078405,-0.140664,0.029568,-9.808947
141.000000,1.000000,0.993266,-0.003205,0.021710,0.078378,-0.003205,0.021710,0.078378,-0.142487,0.032718,-9.808911
142.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
143.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
144.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
145.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
146.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
147.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
148.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
149.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
150.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
151.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
152.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
153.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
154.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
155.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
156.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
157.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
158.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
159.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
160.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
161.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
162.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
163.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
164.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
165.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
166.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
167.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
168.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
169.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
170.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
171.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
172.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
173.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
174.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
175.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
176.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
177.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
178.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
179.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
180.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
181.000000,1.000000,0.980327,-0.003134,0.021283,0.078370,-0.003134,0.021283,0.078370,0.014085,-0.110072,-9.809372
182.000000,1.000000,0.995059,-0.003190,0.021342,0.078424,-0.003190,0.021342,0.078424,0.027202,-0.114648,-9.809292
183.000000,1.000000,0.995059,-0.003190,0.021342,0.078424,-0.003190,0.021342,0.078424,0.027202,-0.114648,-9.809292
184.000000,1.000000,1.005099,-0.003174,0.021406,0.078397,-0.003174,0.021406,0.078397,0.068006,-0.122498,-9.808999
185.000000,1.000000,1.005099,-0.003174,0.021406,0.078397,-0.003174,0.021406,0.078397,0.068006,-0.122498,-9.808999
186.000000,1.000000,1.005099,-0.003174,0.021406,0.078397,-0.003174,0.021406,0.078397,0.068006,-0.122498,-9.808999
187.000000,1.000000,1.005099,-0.003174,0.021406,0.078397,-0.003174,0.021406,0.078397,0.068006,-0.122498,-9.808999
188.000000,1.000000,1.005099,-0.003174,0.021406,0.078397,-0.003174,0.021406,0.078397,0.068006,-0.122498,-9.808999
189.000000,1.000000,1.005099,-0.003174,0.021406,0.078397,-0.003174,0.021406,0.078397,0.068006,-0.122498,-9.808999
190.000000,1.000000,1.009783,-0.003091,0.021391,0.078418,-0.003091,0.021391,0.078418,0.090727,-0.124475,-9.808791
191.000000,1.000000,1.009783,-0.003091,0.021391,0.078418,-0.003091,0.021391,0.078418,0.090727,-0.124475,-9.808791
192.000000,1.000000,1.009783,-0.003091,0.021391,0.078418,-0.003091,0.021391,0.078418,0.090727,-0.124475,-9.808791
193.000000,1.000000,1.009783,-0.003091,0.021391,0.078418,-0.003091,0.021391,0.078418,0.090727,-0.124475,-9.808791
194.000000,1.000000,1.009783,-0.003091,0.021391,0.078418,-0.003091,0.021391,0.078418,0.090727,-0.124475,-9.808791
195.000000,1.000000,1.009390,-0.003117,0.021447,0.078416,-0.003117,0.021447,0.078416,0.092078,-0.123747,-9.808787
196.000000,1.000000,1.008988,-0.003106,0.021448,0.078323,-0.003106,0.021448,0.078323,0.094096,-0.123491,-9.808771
197.000000,1.000000,1.008988,-0.003106,0.021448,0.078323,-0.003106,0.021448,0.078323,0.094096,-0.123491,-9.808771
198.000000,1.000000,1.008988,-0.003106,0.021448,0.078323,-0.003106,0.021448,0.078323,0.094096,-0.123491,-9.808771
199.000000,1.000000,1.007371,-0.003136,0.021420,0.078279,-0.003136,0.021420,0.078279,0.092479,-0.124924,-9.808769
200.000000,1.000000,1.004659,-0.003176,0.021453,0.078306,-0.003176,0.021453,0.078306,0.086831,-0.124599,-9.808824
201.000000,1.000000,1.004659,-0.003176,0.021453,0.078306,-0.003176,0.021453,0.078306,0.086831,-0.124599,-9.808824
202.000000,1.000000,1.008358,-0.003161,0.021430,0.078310,-0.003161,0.021430,0.078310,0.082160,-0.123951,-9.808873
203.000000,1.000000,1.007955,-0.003202,0.021434,0.078297,-0.003202,0.021434,0.078297,0.078637,-0.124039,-9.808901
204.000000,1.000000,1.005315,-0.003152,0.021446,0.078243,-0.003152,0.021446,0.078243,0.067694,-0.123097,-9.808994
205.000000,1.000000,1.005315,-0.003152,0.021446,0.078243,-0.003152,0.021446,0.078243,0.067694,-0.123097,-9.808994
206.000000,1.000000,1.006074,-0.003193,0.021440,0.078276,-0.003193,0.021440,0.078276,0.060370,-0.123734,-9.809034
207.000000,1.000000,1.005366,-0.003234,0.021443,0.078209,-0.003234,0.021443,0.078209,0.054847,-0.124361,-9.809058
208.000000,1.000000,1.002665,-0.003246,0.021443,0.078207,-0.003246,0.021443,0.078207,0.044077,-0.123173,-9.809128
209.000000,1.000000,1.002665,-0.003246,0.021443,0.078207,-0.003246,0.021443,0.078207,0.044077,-0.123173,-9.809128
210.000000,1.000000,1.001759,-0.003250,0.021400,0.078180,-0.003250,0.021400,0.078180,0.032242,-0.121942,-9.809189
211.000000,1.000000,1.001759,-0.003250,0.021400,0.078180,-0.003250,0.021400,0.078180,0.032242,-0.121942,-9.809189
212.000000,1.000000,0.997944,-0.003249,0.021444,0.078160,-0.003249,0.021444,0.078160,0.027281,-0.122320,-9.809199
213.000000,1.000000,0.992707,-0.003271,0.021409,0.078080,-0.003271,0.021409,0.078080,0.001175,-0.125443,-9.809198
214.000000,1.000000,0.992707,-0.003271,0.021409,0.078080,-0.003271,0.021409,0.078080,0.001175,-0.125443,-9.809198
215.000000,1.000000,0.992707,-0.003271,0.021409,0.078080,-0.003271,0.021409,0.078080,0.001175,-0.125443,-9.809198
