# index, flag, s, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z, g_x, g_y, g_z 
23.000000,1.000000,1.003242,-0.002228,0.020884,0.078798,-0.002228,0.020884,0.078798,0.025298,0.219545,-9.813484
24.000000,1.000000,1.003428,-0.003896,0.020784,0.079368,-0.003896,0.020784,0.079368,-0.677453,-0.670629,-9.799430
25.000000,1.000000,1.003428,-0.003896,0.020784,0.079368,-0.003896,0.020784,0.079368,-0.677453,-0.670629,-9.799430
26.000000,1.000000,1.003428,-0.003896,0.020784,0.079368,-0.003896,0.020784,0.079368,-0.677453,-0.670629,-9.799430
27.000000,1.000000,1.003428,-0.003896,0.020784,0.079368,-0.003896,0.020784,0.079368,-0.677453,-0.670629,-9.799430
28.000000,1.000000,1.003428,-0.003896,0.020784,0.079368,-0.003896,0.020784,0.079368,-0.677453,-0.670629,-9.799430
29.000000,1.000000,1.003428,-0.003896,0.020784,0.079368,-0.003896,0.020784,0.079368,-0.677453,-0.670629,-9.799430
30.000000,1.000000,1.003428,-0.003896,0.020784,0.079368,-0.003896,0.020784,0.079368,-0.677453,-0.670629,-9.799430
31.000000,1.000000,1.003428,-0.003896,0.020784,0.079368,-0.003896,0.020784,0.079368,-0.677453,-0.670629,-9.799430
32.000000,1.000000,1.009150,-0.002942,0.021701,0.078663,-0.002942,0.021701,0.078663,0.159562,0.496333,-9.816245
33.000000,1.000000,0.997606,-0.002376,0.020638,0.078826,-0.002376,0.020638,0.078826,0.147017,0.451299,-9.816356
34.000000,1.000000,1.004195,-0.002719,0.020637,0.078845,-0.002719,0.020637,0.078845,-0.104939,-0.176585,-9.809117
35.000000,1.000000,0.991694,-0.002643,0.021510,0.079583,-0.002643,0.021510,0.079583,0.060985,0.541291,-9.817039
36.000000,1.000000,0.991694,-0.002643,0.021510,0.079583,-0.002643,0.021510,0.079583,0.060985,0.541291,-9.817039
37.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
38.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
39.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
40.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
41.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
42.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
43.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
44.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
45.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
46.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
47.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
48.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
49.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
50.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
51.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
52.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
53.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
54.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
55.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
56.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
57.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
58.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
59.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
60.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
61.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
62.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
63.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
64.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
65.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
66.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
67.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
68.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
69.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
70.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
71.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
72.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
73.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
74.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
75.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
76.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
77.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
78.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
79.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
80.000000,1.000000,1.365407,-0.003090,0.020773,0.079282,-0.003090,0.020773,0.079282,0.045149,-0.162054,-9.808558
81.000000,1.000000,1.355803,-0.003107,0.020729,0.079224,-0.003107,0.020729,0.079224,13.147034,-7.890569,-9.628292
82.000000,1.000000,1.806982,-0.003120,0.020818,0.079221,-0.003120,0.020818,0.079221,12.575491,2.962459,-9.801638
83.000000,1.000000,1.004388,-0.003089,0.020862,0.079165,-0.003089,0.020862,0.079165,-0.947813,12.509471,-10.037704
84.000000,1.000000,1.183815,-0.002998,0.020816,0.078943,-0.002998,0.020816,0.078943,-3.149195,-16.699608,-9.519168
85.000000,1.000000,0.981740,-0.003108,0.021320,0.079025,-0.003108,0.021320,0.079025,-0.294550,-0.006133,-9.813097
86.000000,1.000000,0.981740,-0.003108,0.021320,0.079025,-0.003108,0.021320,0.079025,-0.294550,-0.006133,-9.813097
87.000000,1.000000,1.021432,-0.003510,0.020434,0.078872,-0.003510,0.020434,0.078872,0.628685,-1.055282,-9.787509
88.000000,1.000000,0.996711,-0.003559,0.020558,0.077900,-0.003559,0.020558,0.077900,-1.124293,0.103011,-9.823405
89.000000,1.000000,1.036085,-0.003024,0.021121,0.079073,-0.003024,0.021121,0.079073,-0.991615,-0.935470,-9.802995
90.000000,1.000000,0.921529,-0.003073,0.022191,0.078871,-0.003073,0.022191,0.078871,-0.719306,2.243502,-9.843323
91.000000,1.000000,0.966671,-0.002889,0.021225,0.078655,-0.002889,0.021225,0.078655,0.452871,2.424250,-9.844583
92.000000,1.000000,1.028645,-0.002903,0.020587,0.078619,-0.002903,0.020587,0.078619,-0.256547,0.411822,-9.820699
93.000000,1.000000,1.013812,-0.003093,0.021627,0.078635,-0.003093,0.021627,0.078635,-0.223079,-0.059866,-9.812077
94.000000,1.000000,0.854213,-0.003190,0.020897,0.079028,-0.003190,0.020897,0.079028,0.931482,6.839883,-9.916526
95.000000,1.000000,1.014016,-0.002494,0.021783,0.078741,-0.002494,0.021783,0.078741,-0.049649,-0.064956,-9.809851
96.000000,1.000000,0.986533,-0.003129,0.020306,0.078497,-0.003129,0.020306,0.078497,0.011395,-0.042156,-9.810641
97.000000,1.000000,0.950045,-0.003399,0.021062,0.079153,-0.003399,0.021062,0.079153,0.085731,-0.082926,-9.810544
98.000000,1.000000,0.942910,-0.004130,0.020503,0.078803,-0.004130,0.020503,0.078803,-1.488819,-1.244513,-9.789829
99.000000,1.000000,1.027162,-0.003293,0.020684,0.078614,-0.003293,0.020684,0.078614,0.199123,0.515146,-9.819520
100.000000,1.000000,0.964935,-0.002865,0.020596,0.078794,-0.002865,0.020596,0.078794,4.009163,3.470555,-9.873288
101.000000,1.000000,1.079394,-0.003540,0.021504,0.078184,-0.003540,0.021504,0.078184,-0.109634,2.890524,-9.870851
102.000000,1.000000,0.999448,-0.003068,0.021148,0.078676,-0.003068,0.021148,0.078676,0.078460,0.195288,-9.814468
103.000000,1.000000,0.999448,-0.003068,0.021148,0.078676,-0.003068,0.021148,0.078676,0.078460,0.195288,-9.814468
104.000000,1.000000,0.986458,-0.003218,0.021578,0.078194,-0.003218,0.021578,0.078194,0.080153,-0.376647,-9.805465
105.000000,1.000000,0.986458,-0.003218,0.021578,0.078194,-0.003218,0.021578,0.078194,0.080153,-0.376647,-9.805465
106.000000,1.000000,0.986458,-0.003218,0.021578,0.078194,-0.003218,0.021578,0.078194,0.080153,-0.376647,-9.805465
107.000000,1.000000,0.986458,-0.003218,0.021578,0.078194,-0.003218,0.021578,0.078194,0.080153,-0.376647,-9.805465
108.000000,1.000000,0.933553,-0.002748,0.020973,0.078800,-0.002748,0.020973,0.078800,-0.023583,-0.044690,-9.810729
109.000000,1.000000,0.991866,-0.002852,0.020670,0.079288,-0.002852,0.020670,0.079288,-1.018063,0.140730,-9.813969
110.000000,1.000000,1.041995,-0.003326,0.021345,0.078402,-0.003326,0.021345,0.078402,-0.346142,0.125046,-9.812634
111.000000,1.000000,1.181248,-0.003263,0.021547,0.078069,-0.003263,0.021547,0.078069,-2.695558,1.784063,-9.862491
112.000000,1.000000,1.090057,-0.003123,0.021294,0.078541,-0.003123,0.021294,0.078541,-7.415055,-5.911034,-9.743567
113.000000,1.000000,1.090057,-0.003123,0.021294,0.078541,-0.003123,0.021294,0.078541,-7.415055,-5.911034,-9.743567
114.000000,1.000000,0.923227,-0.003303,0.021281,0.078150,-0.003303,0.021281,0.078150,-3.106471,-6.395841,-9.712428
115.000000,1.000000,0.827353,-0.003002,0.020566,0.079146,-0.003002,0.020566,0.079146,8.567360,-0.115916,-9.832990
116.000000,1.000000,1.043417,-0.003305,0.021264,0.078783,-0.003305,0.021264,0.078783,-1.920304,0.175110,-9.815579
117.000000,1.000000,1.023883,-0.003545,0.020960,0.077962,-0.003545,0.020960,0.077962,-0.533874,1.259084,-9.828815
118.000000,1.000000,1.015595,-0.003009,0.020850,0.078967,-0.003009,0.020850,0.078967,0.127569,-0.622109,-9.801644
119.000000,1.000000,1.013581,-0.003044,0.020840,0.078760,-0.003044,0.020840,0.078760,-1.872962,2.720565,-9.853777
120.000000,1.000000,0.974268,-0.002818,0.020669,0.078272,-0.002818,0.020669,0.078272,1.883998,-2.991516,-9.762439
121.000000,1.000000,0.976708,-0.002747,0.021195,0.078933,-0.002747,0.021195,0.078933,-0.001545,-0.265766,-9.807272
122.000000,1.000000,1.013236,-0.003290,0.020840,0.078517,-0.003290,0.020840,0.078517,0.486371,1.311052,-9.829798
123.000000,1.000000,0.958681,-0.003370,0.021045,0.078244,-0.003370,0.021045,0.078244,-0.225706,-2.314170,-9.769441
124.000000,1.000000,0.958681,-0.003370,0.021045,0.078244,-0.003370,0.021045,0.078244,-0.225706,-2.314170,-9.769441
125.000000,1.000000,0.958681,-0.003370,0.021045,0.078244,-0.003370,0.021045,0.078244,-0.225706,-2.314170,-9.769441
126.000000,1.000000,0.997783,-0.003219,0.021911,0.078317,-0.003219,0.021911,0.078317,-0.659314,0.908855,-9.825350
127.000000,1.000000,0.987898,-0.003091,0.021775,0.078884,-0.003091,0.021775,0.078884,-0.547023,1.317952,-9.829223
128.000000,1.000000,0.963518,-0.003018,0.020648,0.077585,-0.003018,0.020648,0.077585,-6.842872,-12.172841,-9.627397
129.000000,1.000000,0.999087,-0.003089,0.021636,0.078309,-0.003089,0.021636,0.078309,0.931008,0.088192,-9.811701
130.000000,1.000000,0.999087,-0.003089,0.021636,0.078309,-0.003089,0.021636,0.078309,0.931008,0.088192,-9.811701
131.000000,1.000000,0.904477,-0.004467,0.021157,0.078677,-0.004467,0.021157,0.078677,-1.927032,-1.619191,-9.784816
132.000000,1.000000,1.007532,-0.002432,0.021374,0.077975,-0.002432,0.021374,0.077975,0.720975,1.619569,-9.841987
133.000000,1.000000,0.982708,-0.002250,0.021480,0.078192,-0.002250,0.021480,0.078192,0.411967,0.415426,-9.819152
134.000000,1.000000,1.125802,-0.004498,0.021392,0.078671,-0.004498,0.021392,0.078671,-1.275793,-0.243057,-9.797543
135.000000,1.000000,1.125802,-0.004498,0.021392,0.078671,-0.004498,0.021392,0.078671,-1.275793,-0.243057,-9.797543
136.000000,1.000000,1.028230,-0.002406,0.021774,0.078039,-0.002406,0.021774,0.078039,-0.073653,0.145002,-9.812107
137.000000,1.000000,1.028230,-0.002406,0.021774,0.078039,-0.002406,0.021774,0.078039,-0.073653,0.145002,-9.812107
138.000000,1.000000,1.027936,-0.003446,0.021626,0.078418,-0.003446,0.021626,0.078418,-0.033715,-0.008893,-9.810824
139.000000,1.000000,1.010297,-0.002188,0.022196,0.078358,-0.002188,0.022196,0.078358,-0.559988,-0.760631,-9.795932
140.000000,1.000000,1.010297,-0.002188,0.022196,0.078358,-0.002188,0.022196,0.078358,-0.559988,-0.760631,-9.795932
141.000000,1.000000,0.949852,-0.002407,0.021711,0.078095,-0.002407,0.021711,0.078095,0.304810,0.043362,-9.816265
142.000000,1.000000,0.996306,-0.004881,0.021042,0.078741,-0.004881,0.021042,0.078741,-0.543122,0.456863,-9.803454
143.000000,1.000000,0.996306,-0.004881,0.021042,0.078741,-0.004881,0.021042,0.078741,-0.543122,0.456863,-9.803454
144.000000,1.000000,1.001184,-0.003228,0.021677,0.078398,-0.003228,0.021677,0.078398,0.110054,0.723749,-9.816382
145.000000,1.000000,0.976906,-0.002279,0.021776,0.077906,-0.002279,0.021776,0.077906,-1.117033,0.188469,-9.793592
146.000000,1.000000,1.037130,-0.003035,0.021676,0.078103,-0.003035,0.021676,0.078103,0.342772,-0.029060,-9.817810
147.000000,1.000000,1.019578,-0.003353,0.022027,0.078404,-0.003353,0.022027,0.078404,0.665560,-0.140722,-9.823341
148.000000,1.000000,1.064041,-0.003014,0.021881,0.078294,-0.003014,0.021881,0.078294,0.241603,-0.451339,-9.816702
149.000000,1.000000,1.004609,-0.003501,0.021707,0.078881,-0.003501,0.021707,0.078881,-0.077599,0.282241,-9.807936
150.000000,1.000000,0.953974,-0.003199,0.021713,0.078521,-0.003199,0.021713,0.078521,0.161205,0.299372,-9.813782
151.000000,1.000000,0.953974,-0.003199,0.021713,0.078521,-0.003199,0.021713,0.078521,0.161205,0.299372,-9.813782
152.000000,1.000000,0.916123,-0.002874,0.021817,0.078511,-0.002874,0.021817,0.078511,-0.012173,0.537662,-9.809177
153.000000,1.000000,0.933175,-0.002997,0.021583,0.078876,-0.002997,0.021583,0.078876,-0.968121,-0.221369,-9.799172
154.000000,1.000000,0.974011,-0.003303,0.021390,0.078660,-0.003303,0.021390,0.078660,1.031117,0.534059,-9.821305
155.000000,1.000000,0.903044,-0.003221,0.021602,0.078324,-0.003221,0.021602,0.078324,0.150985,1.042071,-9.811059
156.000000,1.000000,1.044263,-0.003269,0.022486,0.078197,-0.003269,0.022486,0.078197,4.186500,-4.440227,-9.905141
157.000000,1.000000,1.005607,-0.003281,0.021840,0.078108,-0.003281,0.021840,0.078108,0.589116,-1.239142,-9.826060
158.000000,1.000000,1.005607,-0.003281,0.021840,0.078108,-0.003281,0.021840,0.078108,0.589116,-1.239142,-9.826060
159.000000,1.000000,1.016556,-0.003474,0.021451,0.078220,-0.003474,0.021451,0.078220,0.134710,-0.602398,-9.816317
160.000000,1.000000,1.019122,-0.003392,0.022146,0.077953,-0.003392,0.022146,0.077953,0.404914,0.213795,-9.816388
161.000000,1.000000,1.016842,-0.003252,0.022256,0.077805,-0.003252,0.022256,0.077805,1.308375,0.689621,-9.831812
162.000000,1.000000,0.999046,-0.003197,0.022424,0.078073,-0.003197,0.022424,0.078073,-0.051120,0.077742,-9.810327
163.000000,1.000000,0.966623,-0.003358,0.022278,0.078033,-0.003358,0.022278,0.078033,-0.095177,0.078227,-9.809490
164.000000,1.000000,0.965170,-0.003341,0.021569,0.078344,-0.003341,0.021569,0.078344,1.492526,0.389981,-9.827371
165.000000,1.000000,0.958660,-0.003810,0.021827,0.077196,-0.003810,0.021827,0.077196,0.127073,-1.362377,-9.812318
166.000000,1.000000,0.991926,-0.003539,0.022748,0.077875,-0.003539,0.022748,0.077875,-4.525036,-0.082027,-9.749908
167.000000,1.000000,1.039628,-0.002738,0.022261,0.078990,-0.002738,0.022261,0.078990,2.074925,-0.138755,-9.833680
168.000000,1.000000,1.050941,-0.003035,0.021489,0.078562,-0.003035,0.021489,0.078562,1.477872,2.301817,-9.813287
169.000000,1.000000,0.989099,-0.003065,0.022128,0.078707,-0.003065,0.022128,0.078707,-0.074336,1.254058,-9.801445
170.000000,1.000000,1.025973,-0.002958,0.021237,0.079776,-0.002958,0.021237,0.079776,-1.966197,1.346071,-9.780524
171.000000,1.000000,1.074734,-0.003373,0.022148,0.078335,-0.003373,0.022148,0.078335,0.202558,-1.884652,-9.824111
172.000000,1.000000,1.027726,-0.002914,0.020961,0.078808,-0.002914,0.020961,0.078808,-0.836797,2.634657,-9.784577
173.000000,1.000000,0.985673,-0.003093,0.021479,0.078510,-0.003093,0.021479,0.078510,-0.967225,1.076544,-9.791213
174.000000,1.000000,0.847760,-0.003266,0.021256,0.078237,-0.003266,0.021256,0.078237,0.339959,-3.272065,-9.842404
175.000000,1.000000,0.838854,-0.003346,0.020787,0.078642,-0.003346,0.020787,0.078642,0.267601,-2.746141,-9.830556
176.000000,1.000000,0.983183,-0.003563,0.021661,0.077711,-0.003563,0.021661,0.077711,1.472488,1.731850,-9.838521
177.000000,1.000000,1.011062,-0.003923,0.021349,0.078816,-0.003923,0.021349,0.078816,0.636654,0.497748,-9.821633
178.000000,1.000000,0.991107,-0.003793,0.021573,0.080356,-0.003793,0.021573,0.080356,-0.345851,0.103579,-9.805515
179.000000,1.000000,1.033421,-0.003120,0.022035,0.079293,-0.003120,0.022035,0.079293,0.255794,-0.103124,-9.810655
180.000000,1.000000,1.014072,-0.001636,0.021000,0.079361,-0.001636,0.021000,0.079361,-0.080883,-0.042971,-9.809793
181.000000,1.000000,0.960943,-0.003205,0.019502,0.076008,-0.003205,0.019502,0.076008,0.014472,-0.460654,-9.807656
182.000000,1.000000,0.938823,-0.003692,0.021138,0.078771,-0.003692,0.021138,0.078771,-1.301714,-0.160842,-9.794064
183.000000,1.000000,1.000312,-0.003540,0.021349,0.078068,-0.003540,0.021349,0.078068,-0.337284,-0.004203,-9.806229
184.000000,1.000000,1.020988,-0.002875,0.021147,0.078137,-0.002875,0.021147,0.078137,-1.013855,-0.011323,-9.795492
185.000000,1.000000,0.991246,-0.003368,0.020776,0.078443,-0.003368,0.020776,0.078443,0.613512,-0.383683,-9.817303
186.000000,1.000000,1.004477,-0.003122,0.021704,0.078784,-0.003122,0.021704,0.078784,-1.082401,-0.367128,-9.795546
187.000000,1.000000,1.006969,-0.003092,0.020567,0.079422,-0.003092,0.020567,0.079422,0.150779,0.417198,-9.817248
188.000000,1.000000,1.043915,-0.004262,0.021669,0.077848,-0.004262,0.021669,0.077848,-0.106405,0.031106,-9.810203
189.000000,1.000000,1.043915,-0.004262,0.021669,0.077848,-0.004262,0.021669,0.077848,-0.106405,0.031106,-9.810203
190.000000,1.000000,1.002219,-0.002013,0.021289,0.079653,-0.002013,0.021289,0.079653,-0.057329,0.046564,-9.811120
191.000000,1.000000,0.997942,-0.003313,0.021167,0.077401,-0.003313,0.021167,0.077401,0.361547,-0.400015,-9.809070
192.000000,1.000000,0.997943,-0.003304,0.021064,0.079671,-0.003304,0.021064,0.079671,-0.080427,0.156324,-9.812639
193.000000,1.000000,0.993581,-0.003717,0.021641,0.078712,-0.003717,0.021641,0.078712,0.124455,0.008897,-9.811588
194.000000,1.000000,1.018244,-0.002972,0.020390,0.078915,-0.002972,0.020390,0.078915,-0.088819,-0.088865,-9.809886
195.000000,1.000000,1.045088,-0.002103,0.021176,0.078376,-0.002103,0.021176,0.078376,-0.072916,0.049728,-9.812720
196.000000,1.000000,1.045088,-0.002103,0.021176,0.078376,-0.002103,0.021176,0.078376,-0.072916,0.049728,-9.812720
197.000000,1.000000,1.027953,-0.002166,0.021350,0.078148,-0.002166,0.021350,0.078148,0.029174,0.099249,-9.812418
198.000000,1.000000,1.071709,-0.002884,0.022043,0.078407,-0.002884,0.022043,0.078407,0.334830,0.352227,-9.813001
199.000000,1.000000,1.029128,-0.003404,0.021234,0.078308,-0.003404,0.021234,0.078308,-1.324377,-0.780757,-9.810577
200.000000,1.000000,1.006990,-0.002901,0.021086,0.079472,-0.002901,0.021086,0.079472,-0.951989,-2.084378,-9.788260
201.000000,1.000000,1.062655,-0.002950,0.021509,0.078551,-0.002950,0.021509,0.078551,0.939225,0.018102,-9.804542
202.000000,1.000000,0.978169,-0.003169,0.020805,0.078610,-0.003169,0.020805,0.078610,-0.484255,-1.314348,-9.797914
203.000000,1.000000,0.978169,-0.003169,0.020805,0.078610,-0.003169,0.020805,0.078610,-0.484255,-1.314348,-9.797914
204.000000,1.000000,0.986439,-0.003067,0.021430,0.078129,-0.003067,0.021430,0.078129,1.267517,-0.504423,-9.792638
205.000000,1.000000,0.986439,-0.003067,0.021430,0.078129,-0.003067,0.021430,0.078129,1.267517,-0.504423,-9.792638
206.000000,1.000000,0.986439,-0.003067,0.021430,0.078129,-0.003067,0.021430,0.078129,1.267517,-0.504423,-9.792638
207.000000,1.000000,0.986439,-0.003067,0.021430,0.078129,-0.003067,0.021430,0.078129,1.267517,-0.504423,-9.792638
208.000000,1.000000,0.965656,-0.003142,0.021324,0.078518,-0.003142,0.021324,0.078518,-3.338427,-3.912542,-9.800835
209.000000,1.000000,0.965656,-0.003142,0.021324,0.078518,-0.003142,0.021324,0.078518,-3.338427,-3.912542,-9.800835
210.000000,1.000000,0.997509,-0.003198,0.021482,0.078303,-0.003198,0.021482,0.078303,-0.338311,-2.742096,-9.781184
211.000000,1.000000,1.023527,-0.003228,0.021216,0.078396,-0.003228,0.021216,0.078396,0.540902,0.088934,-9.807204
212.000000,1.000000,1.052889,-0.003168,0.021821,0.078558,-0.003168,0.021821,0.078558,-0.592997,2.012442,-9.840837
213.000000,1.000000,1.019855,-0.002999,0.021802,0.078676,-0.002999,0.021802,0.078676,-3.870461,0.420904,-9.858343
214.000000,1.000000,1.001965,-0.003473,0.021568,0.078169,-0.003473,0.021568,0.078169,-0.164090,0.102398,-9.814178
215.000000,1.000000,0.991933,-0.003208,0.021818,0.078491,-0.003208,0.021818,0.078491,0.607502,-1.244239,-9.789894
