# index, flag, s, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z, g_x, g_y, g_z 
36.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
37.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
38.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
39.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
40.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
41.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
42.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
43.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
44.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
45.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
46.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
47.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
48.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
49.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
50.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
51.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
52.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
53.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
54.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
55.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
56.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
57.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
58.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
59.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
60.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
61.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
62.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
63.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
64.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
65.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
66.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
67.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
68.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
69.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
70.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
71.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
72.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
73.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
74.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
75.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
76.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
77.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
78.000000,0.000000,1.005088,-0.003041,0.020806,0.079331,-0.003041,0.020806,0.079331,-0.047545,0.513838,-9.796418
79.000000,0.000000,1.005088,-0.003064,0.020721,0.079235,-0.003064,0.020721,0.079235,-0.047545,0.513838,-9.796418
80.000000,0.000000,1.005088,-0.003064,0.020721,0.079235,-0.003064,0.020721,0.079235,-0.047545,0.513838,-9.796418
81.000000,0.000000,1.005088,-0.003134,0.020734,0.079170,-0.003134,0.020734,0.079170,-0.047545,0.513838,-9.796418
82.000000,1.000000,1.003581,-0.003185,0.020688,0.078784,-0.003185,0.020688,0.078784,-0.066392,-0.396133,-9.801774
83.000000,1.000000,1.003581,-0.003185,0.020688,0.078784,-0.003185,0.020688,0.078784,-0.066392,-0.396133,-9.801774
84.000000,1.000000,1.003581,-0.003185,0.020688,0.078784,-0.003185,0.020688,0.078784,-0.066392,-0.396133,-9.801774
85.000000,1.000000,1.003581,-0.003185,0.020688,0.078784,-0.003185,0.020688,0.078784,-0.066392,-0.396133,-9.801774
86.000000,1.000000,1.003433,-0.003320,0.021002,0.078746,-0.003320,0.021002,0.078746,-0.573403,0.262121,-9.789719
87.000000,1.000000,1.003433,-0.003320,0.021002,0.078746,-0.003320,0.021002,0.078746,-0.573403,0.262121,-9.789719
88.000000,1.000000,1.018891,-0.002889,0.021640,0.078673,-0.002889,0.021640,0.078673,-0.919369,0.464232,-9.755785
89.000000,1.000000,1.018891,-0.002889,0.021640,0.078673,-0.002889,0.021640,0.078673,-0.919369,0.464232,-9.755785
90.000000,1.000000,1.018408,-0.003131,0.021456,0.078709,-0.003131,0.021456,0.078709,-0.768830,0.033150,-9.779770
91.000000,1.000000,1.007841,-0.002950,0.021474,0.078783,-0.002950,0.021474,0.078783,-0.386847,0.232193,-9.799619
92.000000,1.000000,1.003581,-0.002631,0.021448,0.078597,-0.002631,0.021448,0.078597,0.030599,0.360032,-9.803343
93.000000,1.000000,1.003581,-0.002631,0.021448,0.078597,-0.002631,0.021448,0.078597,0.030599,0.360032,-9.803343
94.000000,1.000000,0.950373,-0.003237,0.021261,0.078727,-0.003237,0.021261,0.078727,-0.014752,-0.170315,-9.808510
95.000000,1.000000,0.950373,-0.003237,0.021261,0.078727,-0.003237,0.021261,0.078727,-0.014752,-0.170315,-9.808510
96.000000,1.000000,0.959900,-0.003364,0.020815,0.078662,-0.003364,0.020815,0.078662,-0.055324,-0.303533,-9.805147
97.000000,1.000000,0.957883,-0.003293,0.020888,0.078809,-0.003293,0.020888,0.078809,-0.132754,-0.313177,-9.804101
98.000000,1.000000,1.018996,-0.003636,0.020657,0.078952,-0.003636,0.020657,0.078952,0.212631,-0.171912,-9.806189
99.000000,1.000000,1.018996,-0.003636,0.020657,0.078952,-0.003636,0.020657,0.078952,0.212631,-0.171912,-9.806189
100.000000,1.000000,0.993289,-0.003164,0.020970,0.078554,-0.003164,0.020970,0.078554,-0.244941,-0.183218,-9.805230
101.000000,1.000000,1.040190,-0.002909,0.021344,0.078002,-0.002909,0.021344,0.078002,-0.196162,-0.270928,-9.804296
102.000000,1.000000,1.040190,-0.002909,0.021344,0.078002,-0.002909,0.021344,0.078002,-0.196162,-0.270928,-9.804296
103.000000,1.000000,1.040190,-0.002909,0.021344,0.078002,-0.002909,0.021344,0.078002,-0.196162,-0.270928,-9.804296
104.000000,1.000000,1.040190,-0.002909,0.021344,0.078002,-0.002909,0.021344,0.078002,-0.196162,-0.270928,-9.804296
105.000000,1.000000,0.961778,-0.003107,0.020869,0.078526,-0.003107,0.020869,0.078526,-0.235876,-0.502562,-9.794279
106.000000,1.000000,0.951829,-0.003221,0.020818,0.078712,-0.003221,0.020818,0.078712,-0.036132,-0.198659,-9.807922
107.000000,1.000000,0.990066,-0.003165,0.021368,0.078511,-0.003165,0.021368,0.078511,0.178285,0.159263,-9.807087
108.000000,1.000000,0.995130,-0.003107,0.020923,0.078482,-0.003107,0.020923,0.078482,0.446061,0.305959,-9.795076
109.000000,1.000000,1.055544,-0.003114,0.020822,0.078683,-0.003114,0.020822,0.078683,-0.017957,0.836805,-9.774228
110.000000,1.000000,1.006377,-0.003250,0.021352,0.078505,-0.003250,0.021352,0.078505,1.683794,0.724570,-9.637216
111.000000,1.000000,1.010515,-0.003304,0.021199,0.078345,-0.003304,0.021199,0.078345,-0.559697,-0.977855,-9.745083
112.000000,1.000000,1.016288,-0.003216,0.020937,0.078585,-0.003216,0.020937,0.078585,-0.937884,-0.410432,-9.756435
113.000000,1.000000,1.001782,-0.003239,0.021110,0.078256,-0.003239,0.021110,0.078256,-0.026470,0.182240,-9.808271
114.000000,1.000000,1.032674,-0.003284,0.021174,0.078506,-0.003284,0.021174,0.078506,-0.948060,0.687665,-9.739836
115.000000,1.000000,1.045535,-0.003258,0.021157,0.078310,-0.003258,0.021157,0.078310,-0.209860,0.385836,-9.800163
116.000000,1.000000,1.045535,-0.003258,0.021157,0.078310,-0.003258,0.021157,0.078310,-0.209860,0.385836,-9.800163
117.000000,1.000000,1.022123,-0.003243,0.021001,0.078246,-0.003243,0.021001,0.078246,-0.054167,0.253229,-9.806581
118.000000,1.000000,0.963507,-0.003090,0.021020,0.078531,-0.003090,0.021020,0.078531,0.085819,-0.160689,-9.808308
119.000000,1.000000,0.963507,-0.003090,0.021020,0.078531,-0.003090,0.021020,0.078531,0.085819,-0.160689,-9.808308
120.000000,1.000000,0.975654,-0.003158,0.020963,0.078507,-0.003158,0.020963,0.078507,0.133822,-0.156588,-9.807837
121.000000,1.000000,0.980572,-0.003103,0.021201,0.078744,-0.003103,0.021201,0.078744,0.093452,-0.006497,-9.809553
122.000000,1.000000,0.995977,-0.003320,0.020919,0.078280,-0.003320,0.020919,0.078280,0.299378,0.538685,-9.790623
123.000000,1.000000,0.977361,-0.003273,0.021430,0.078807,-0.003273,0.021430,0.078807,-0.339862,-0.571158,-9.787460
124.000000,1.000000,1.002066,-0.002665,0.020913,0.078115,-0.002665,0.020913,0.078115,-0.750560,0.340863,-9.775304
125.000000,1.000000,1.002066,-0.002665,0.020913,0.078115,-0.002665,0.020913,0.078115,-0.750560,0.340863,-9.775304
126.000000,1.000000,1.002066,-0.002665,0.020913,0.078115,-0.002665,0.020913,0.078115,-0.750560,0.340863,-9.775304
127.000000,1.000000,0.982103,-0.003077,0.021449,0.078658,-0.003077,0.021449,0.078658,0.420816,0.244879,-9.797910
128.000000,1.000000,1.029286,-0.003453,0.020919,0.078091,-0.003453,0.020919,0.078091,0.203039,-0.150866,-9.806738
129.000000,1.000000,0.968032,-0.002598,0.021230,0.078087,-0.002598,0.021230,0.078087,0.353378,-0.072699,-9.803363
130.000000,1.000000,0.968032,-0.002598,0.021230,0.078087,-0.002598,0.021230,0.078087,0.353378,-0.072699,-9.803363
131.000000,1.000000,0.956770,-0.003657,0.021822,0.078563,-0.003657,0.021822,0.078563,0.149430,0.214504,-9.806517
132.000000,1.000000,0.967306,-0.003333,0.021433,0.078327,-0.003333,0.021433,0.078327,0.001068,0.013796,-9.809990
133.000000,1.000000,0.989306,-0.002846,0.021420,0.078182,-0.002846,0.021420,0.078182,-0.113351,-0.048975,-9.809223
134.000000,1.000000,0.989306,-0.002846,0.021420,0.078182,-0.002846,0.021420,0.078182,-0.113351,-0.048975,-9.809223
135.000000,1.000000,1.020808,-0.003024,0.021438,0.078130,-0.003024,0.021438,0.078130,-0.096730,-0.011054,-9.809517
136.000000,1.000000,1.020808,-0.003024,0.021438,0.078130,-0.003024,0.021438,0.078130,-0.096730,-0.011054,-9.809517
137.000000,1.000000,1.020808,-0.003024,0.021438,0.078130,-0.003024,0.021438,0.078130,-0.096730,-0.011054,-9.809517
138.000000,1.000000,1.024296,-0.002619,0.021909,0.078145,-0.002619,0.021909,0.078145,0.028077,-0.088893,-9.809557
139.000000,1.000000,1.016358,-0.003470,0.021618,0.078438,-0.003470,0.021618,0.078438,0.080954,0.030878,-9.809617
140.000000,1.000000,1.016358,-0.003470,0.021618,0.078438,-0.003470,0.021618,0.078438,0.080954,0.030878,-9.809617
141.000000,1.000000,1.021995,-0.003214,0.021285,0.078426,-0.003214,0.021285,0.078426,0.009180,0.055889,-9.809837
142.000000,1.000000,0.984473,-0.003751,0.021324,0.078541,-0.003751,0.021324,0.078541,-0.168185,0.516376,-9.794956
143.000000,1.000000,0.984473,-0.003751,0.021324,0.078541,-0.003751,0.021324,0.078541,-0.168185,0.516376,-9.794956
144.000000,1.000000,1.015214,-0.003101,0.021656,0.078244,-0.003101,0.021656,0.078244,0.176123,0.094101,-9.807967
145.000000,1.000000,1.018522,-0.002765,0.021943,0.078112,-0.002765,0.021943,0.078112,0.270283,-0.083343,-9.805922
146.000000,1.000000,1.011407,-0.003562,0.021457,0.078603,-0.003562,0.021457,0.078603,0.169969,0.022677,-9.808501
147.000000,1.000000,1.011407,-0.003562,0.021457,0.078603,-0.003562,0.021457,0.078603,0.169969,0.022677,-9.808501
148.000000,1.000000,0.991253,-0.003457,0.021778,0.078268,-0.003457,0.021778,0.078268,-0.155567,0.147621,-9.807656
149.000000,1.000000,0.987031,-0.003307,0.021763,0.078402,-0.003307,0.021763,0.078402,-0.375579,0.376828,-9.795562
150.000000,1.000000,0.949901,-0.003178,0.021519,0.078565,-0.003178,0.021519,0.078565,0.132331,0.110917,-9.808480
151.000000,1.000000,0.949901,-0.003178,0.021519,0.078565,-0.003178,0.021519,0.078565,0.132331,0.110917,-9.808480
152.000000,1.000000,0.945839,-0.003208,0.022009,0.078212,-0.003208,0.022009,0.078212,0.301821,0.075994,-9.805061
153.000000,1.000000,0.954825,-0.003184,0.021666,0.078444,-0.003184,0.021666,0.078444,0.426183,0.231579,-9.798002
154.000000,1.000000,0.961829,-0.003219,0.022107,0.078514,-0.003219,0.022107,0.078514,0.511060,0.136773,-9.795724
155.000000,1.000000,0.982058,-0.003198,0.021724,0.078444,-0.003198,0.021724,0.078444,0.450248,-0.801538,-9.766827
156.000000,1.000000,0.997115,-0.003299,0.022097,0.078246,-0.003299,0.022097,0.078246,0.609499,-0.993660,-9.740495
157.000000,1.000000,1.021495,-0.003271,0.021775,0.078220,-0.003271,0.021775,0.078220,0.634619,-0.821803,-9.754896
158.000000,1.000000,1.002362,-0.003161,0.022058,0.078476,-0.003161,0.022058,0.078476,0.106808,-0.023458,-9.809390
159.000000,1.000000,0.988530,-0.003248,0.022172,0.078353,-0.003248,0.022172,0.078353,-0.091854,-0.193706,-9.807657
160.000000,1.000000,0.988530,-0.003248,0.022172,0.078353,-0.003248,0.022172,0.078353,-0.091854,-0.193706,-9.807657
161.000000,1.000000,0.988530,-0.003248,0.022172,0.078353,-0.003248,0.022172,0.078353,-0.091854,-0.193706,-9.807657
162.000000,1.000000,0.988530,-0.003248,0.022172,0.078353,-0.003248,0.022172,0.078353,-0.091854,-0.193706,-9.807657
163.000000,1.000000,1.015931,-0.003359,0.022102,0.078244,-0.003359,0.022102,0.078244,-0.111378,0.002416,-9.809367
164.000000,1.000000,1.018225,-0.003257,0.021870,0.078562,-0.003257,0.021870,0.078562,-0.135408,0.043707,-9.808968
165.000000,1.000000,1.024999,-0.003367,0.021703,0.077731,-0.003367,0.021703,0.077731,-0.039637,-0.132111,-9.809030
166.000000,1.000000,1.016769,-0.003082,0.021508,0.078484,-0.003082,0.021508,0.078484,-0.761140,1.151009,-9.712463
167.000000,1.000000,1.016769,-0.003082,0.021508,0.078484,-0.003082,0.021508,0.078484,-0.761140,1.151009,-9.712463
168.000000,1.000000,1.016769,-0.003082,0.021508,0.078484,-0.003082,0.021508,0.078484,-0.761140,1.151009,-9.712463
169.000000,1.000000,1.016029,-0.003133,0.021609,0.078454,-0.003133,0.021609,0.078454,-0.752689,1.023143,-9.727422
170.000000,1.000000,1.012587,-0.003001,0.021707,0.078882,-0.003001,0.021707,0.078882,-0.614193,0.579181,-9.773608
171.000000,1.000000,1.002561,-0.003025,0.021410,0.078843,-0.003025,0.021410,0.078843,-0.415535,0.507966,-9.788023
172.000000,1.000000,0.964903,-0.003101,0.021194,0.078523,-0.003101,0.021194,0.078523,-0.900412,-0.562468,-9.752384
173.000000,1.000000,1.001148,-0.003829,0.021346,0.078491,-0.003829,0.021346,0.078491,0.248049,0.445560,-9.796737
174.000000,1.000000,1.001148,-0.003829,0.021346,0.078491,-0.003829,0.021346,0.078491,0.248049,0.445560,-9.796737
175.000000,1.000000,1.001148,-0.003829,0.021346,0.078491,-0.003829,0.021346,0.078491,0.248049,0.445560,-9.796737
176.000000,1.000000,1.016638,-0.003430,0.021792,0.079148,-0.003430,0.021792,0.079148,-0.025477,0.155054,-9.808741
177.000000,1.000000,1.016080,-0.003151,0.021422,0.078627,-0.003151,0.021422,0.078627,0.054517,0.038102,-9.809775
178.000000,1.000000,1.004642,-0.002794,0.021161,0.079312,-0.002794,0.021161,0.079312,0.005574,0.050468,-9.809869
179.000000,1.000000,0.987146,-0.003095,0.021462,0.078710,-0.003095,0.021462,0.078710,0.111047,0.131424,-9.808491
180.000000,1.000000,0.991429,-0.003092,0.020718,0.077652,-0.003092,0.020718,0.077652,0.149817,0.139191,-9.807868
181.000000,1.000000,0.991429,-0.003092,0.020718,0.077652,-0.003092,0.020718,0.077652,0.149817,0.139191,-9.807868
182.000000,1.000000,0.983310,-0.003319,0.021266,0.078173,-0.003319,0.021266,0.078173,-0.272912,0.070025,-9.805953
183.000000,1.000000,1.005651,-0.003404,0.021818,0.078228,-0.003404,0.021818,0.078228,-0.272793,-0.089299,-9.805800
184.000000,1.000000,1.026150,-0.002965,0.020961,0.078621,-0.002965,0.020961,0.078621,-0.513852,-0.115505,-9.795852
185.000000,1.000000,1.026156,-0.003566,0.020937,0.078013,-0.003566,0.020937,0.078013,-0.092530,-0.116341,-9.808874
186.000000,1.000000,1.036228,-0.003458,0.021391,0.079004,-0.003458,0.021391,0.079004,-0.232689,0.019531,-9.807221
187.000000,1.000000,1.021527,-0.003309,0.021137,0.078588,-0.003309,0.021137,0.078588,-0.157462,0.005694,-9.808735
188.000000,1.000000,1.005616,-0.003831,0.021706,0.078083,-0.003831,0.021706,0.078083,-0.012671,-0.001835,-9.809992
189.000000,1.000000,1.005616,-0.003831,0.021706,0.078083,-0.003831,0.021706,0.078083,-0.012671,-0.001835,-9.809992
190.000000,1.000000,1.003609,-0.003227,0.021166,0.078411,-0.003227,0.021166,0.078411,0.007122,0.006889,-9.809995
191.000000,1.000000,1.003609,-0.003227,0.021166,0.078411,-0.003227,0.021166,0.078411,0.007122,0.006889,-9.809995
192.000000,1.000000,1.008484,-0.003396,0.021116,0.078669,-0.003396,0.021116,0.078669,-0.008557,0.020403,-9.809975
193.000000,1.000000,1.025542,-0.003139,0.021272,0.078585,-0.003139,0.021272,0.078585,0.014983,-0.011081,-9.809982
194.000000,1.000000,1.036177,-0.002960,0.021372,0.077932,-0.002960,0.021372,0.077932,-0.012122,0.062302,-9.809795
195.000000,1.000000,1.036177,-0.002960,0.021372,0.077932,-0.002960,0.021372,0.077932,-0.012122,0.062302,-9.809795
196.000000,1.000000,1.025231,-0.002784,0.021085,0.078130,-0.002784,0.021085,0.078130,-0.037631,-0.006522,-9.809926
197.000000,1.000000,1.012840,-0.003062,0.021749,0.078304,-0.003062,0.021749,0.078304,-0.321098,-0.140020,-9.803744
198.000000,1.000000,1.012840,-0.003062,0.021749,0.078304,-0.003062,0.021749,0.078304,-0.321098,-0.140020,-9.803744
199.000000,1.000000,1.019095,-0.003121,0.021118,0.078329,-0.003121,0.021118,0.078329,-0.372717,-0.118598,-9.802200
200.000000,1.000000,1.001742,-0.003016,0.021120,0.078967,-0.003016,0.021120,0.078967,-0.294530,-0.646875,-9.784217
201.000000,1.000000,0.991745,-0.003201,0.021576,0.078278,-0.003201,0.021576,0.078278,-0.957528,-2.041745,-9.547279
202.000000,1.000000,1.003271,-0.003072,0.021062,0.078624,-0.003072,0.021062,0.078624,-0.000630,-1.100341,-9.748095
203.000000,1.000000,1.003271,-0.003072,0.021062,0.078624,-0.003072,0.021062,0.078624,-0.000630,-1.100341,-9.748095
204.000000,1.000000,0.988601,-0.003112,0.021353,0.078500,-0.003112,0.021353,0.078500,1.387548,-0.928285,-9.666907
205.000000,1.000000,0.988601,-0.003112,0.021353,0.078500,-0.003112,0.021353,0.078500,1.387548,-0.928285,-9.666907
206.000000,1.000000,0.988889,-0.003149,0.021416,0.078364,-0.003149,0.021416,0.078364,0.512213,-0.414473,-9.787847
207.000000,1.000000,0.988889,-0.003149,0.021416,0.078364,-0.003149,0.021416,0.078364,0.512213,-0.414473,-9.787847
208.000000,1.000000,1.003836,-0.003287,0.021532,0.078336,-0.003287,0.021532,0.078336,0.885616,-0.077028,-9.769639
209.000000,1.000000,1.003836,-0.003287,0.021532,0.078336,-0.003287,0.021532,0.078336,0.885616,-0.077028,-9.769639
210.000000,1.000000,1.015808,-0.003274,0.021539,0.078164,-0.003274,0.021539,0.078164,0.531216,-0.651166,-9.773940
211.000000,1.000000,1.024330,-0.003293,0.021499,0.078429,-0.003293,0.021499,0.078429,0.343629,0.393038,-9.796098
212.000000,1.000000,1.020664,-0.003113,0.021513,0.078436,-0.003113,0.021513,0.078436,-0.123588,-0.316956,-9.804099
213.000000,1.000000,1.020664,-0.003113,0.021513,0.078436,-0.003113,0.021513,0.078436,-0.123588,-0.316956,-9.804099
214.000000,1.000000,1.020664,-0.003113,0.021513,0.078436,-0.003113,0.021513,0.078436,-0.123588,-0.316956,-9.804099
215.000000,1.000000,0.997273,-0.003005,0.021621,0.078674,-0.003005,0.021621,0.078674,-0.827097,-0.017767,-9.775055
