# index, flag, s_computed, s_true, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z, g_x, g_y, g_z 
36.000000,1.000000,0.655288,1.037378,-0.002317,0.020586,0.077408,-0.000078,0.000004,0.000021,0.449942,9.385853,2.817698
37.000000,1.000000,0.655288,1.037378,-0.002317,0.020586,0.077408,-0.000078,0.000004,0.000021,0.449942,9.385853,2.817698
38.000000,1.000000,0.948390,1.037378,-0.002747,0.022840,0.076823,-0.000062,0.000002,0.000017,0.422520,9.393556,2.796191
39.000000,1.000000,1.002226,1.037378,-0.002990,0.021307,0.076309,-0.000084,-0.000000,0.000033,0.451460,9.381192,2.832934
40.000000,1.000000,1.055710,1.037378,-0.000430,0.020071,0.078504,-0.000074,0.000006,0.000024,0.458243,9.377408,2.844350
41.000000,1.000000,0.871978,1.037378,-0.002441,0.018929,0.077127,-0.000113,0.000004,0.000042,0.387651,9.396589,2.791045
42.000000,1.000000,0.871978,1.037378,-0.002441,0.018929,0.077127,-0.000113,0.000004,0.000042,0.387651,9.396589,2.791045
43.000000,1.000000,0.967698,1.037378,-0.001875,0.022214,0.077173,-0.000045,0.000001,0.000015,0.466138,9.389286,2.803591
44.000000,1.000000,1.062711,1.037378,-0.002266,0.022166,0.076750,-0.000130,-0.000002,0.000046,0.442627,9.374505,2.856366
45.000000,1.000000,0.986129,1.037378,-0.002026,0.021161,0.078095,-0.000085,0.000004,0.000029,0.449585,9.380911,2.834163
46.000000,1.000000,0.969913,1.037378,-0.003183,0.021113,0.076776,-0.000096,-0.000001,0.000035,0.472292,9.377498,2.841754
47.000000,1.000000,0.948849,1.037378,-0.001505,0.021368,0.078028,-0.000081,0.000000,0.000031,0.443811,9.367208,2.880026
48.000000,1.000000,1.071856,1.037378,-0.002948,0.021851,0.074993,-0.000071,-0.000000,0.000027,0.463478,9.370070,2.867591
49.000000,1.000000,1.041947,1.037378,-0.002871,0.021739,0.077188,-0.000181,0.000001,0.000066,0.440998,9.398298,2.777338
50.000000,1.000000,0.946292,1.037378,-0.002814,0.020847,0.076993,-0.000119,0.000002,0.000045,0.436951,9.398345,2.777821
51.000000,1.000000,0.814835,1.037378,-0.001684,0.020610,0.077539,-0.000125,0.000001,0.000044,0.482500,9.365748,2.878552
52.000000,1.000000,0.814835,1.037378,-0.001684,0.020610,0.077539,-0.000125,0.000001,0.000044,0.482500,9.365748,2.878552
53.000000,1.000000,1.032204,1.037378,-0.002154,0.021308,0.077408,0.000039,-0.000001,-0.000014,0.441959,9.404988,2.754446
54.000000,1.000000,0.945013,1.037378,-0.002726,0.020830,0.077629,-0.000031,0.000001,0.000011,0.446394,9.395938,2.784454
55.000000,1.000000,0.945013,1.037378,-0.002726,0.020830,0.077629,-0.000031,0.000001,0.000011,0.446394,9.395938,2.784454
56.000000,1.000000,1.086713,1.037378,-0.001753,0.021848,0.076430,-0.000084,-0.000001,0.000030,0.429747,9.394314,2.792540
57.000000,1.000000,1.011714,1.037378,-0.003011,0.021115,0.078019,-0.000054,-0.000002,0.000019,0.473671,9.381035,2.829828
58.000000,1.000000,1.076165,1.037378,-0.003017,0.020757,0.078623,-0.000069,-0.000003,0.000027,0.438056,9.386812,2.816374
59.000000,1.000000,0.886526,1.037378,-0.004453,0.021588,0.077805,0.000018,0.000001,-0.000007,0.461428,9.369298,2.870442
60.000000,1.000000,1.070583,1.037378,-0.001806,0.022113,0.078270,-0.000028,0.000005,0.000007,0.447073,9.391714,2.798560
61.000000,1.000000,1.067495,1.037378,-0.003364,0.021674,0.077138,-0.000175,0.000001,0.000055,0.431698,9.348769,2.941130
62.000000,1.000000,1.154005,1.037378,-0.002319,0.020735,0.076683,-0.000021,-0.000000,0.000007,0.457257,9.344155,2.951913
63.000000,1.000000,1.031781,1.037378,-0.002626,0.020843,0.077023,-0.000055,-0.000001,0.000023,0.451608,9.381291,2.832584
64.000000,1.000000,1.031781,1.037378,-0.002626,0.020843,0.077023,-0.000055,-0.000001,0.000023,0.451608,9.381291,2.832584
65.000000,1.000000,1.031781,1.037378,-0.002626,0.020843,0.077023,-0.000055,-0.000001,0.000023,0.451608,9.381291,2.832584
66.000000,1.000000,1.109925,1.037378,-0.001989,0.022499,0.077349,-0.000082,0.000006,0.000028,0.500191,9.345239,2.941499
67.000000,1.000000,1.133945,1.037378,-0.001191,0.019616,0.076702,-0.000036,0.000007,0.000004,0.476153,9.376118,2.845661
68.000000,1.000000,1.133945,1.037378,-0.001191,0.019616,0.076702,-0.000036,0.000007,0.000004,0.476153,9.376118,2.845661
69.000000,1.000000,0.950201,1.037378,-0.001705,0.021506,0.077908,-0.000072,0.000002,0.000023,0.544068,9.352162,2.911555
70.000000,1.000000,0.950201,1.037378,-0.001705,0.021506,0.077908,-0.000072,0.000002,0.000023,0.544068,9.352162,2.911555
71.000000,1.000000,1.034035,1.037378,-0.001914,0.020167,0.077168,-0.000143,-0.000003,0.000044,0.556295,9.340843,2.945384
72.000000,1.000000,1.034035,1.037378,-0.001914,0.020167,0.077168,-0.000143,-0.000003,0.000044,0.556295,9.340843,2.945384
73.000000,1.000000,1.034035,1.037378,-0.001914,0.020167,0.077168,-0.000143,-0.000003,0.000044,0.556295,9.340843,2.945384
74.000000,1.000000,0.957456,1.037378,-0.003004,0.019987,0.077224,-0.000192,-0.000001,0.000071,0.587808,9.346472,2.921309
75.000000,1.000000,1.018659,1.037378,0.000431,0.022124,0.078260,-0.000107,0.000003,0.000037,0.612199,9.357378,2.881108
76.000000,1.000000,1.018659,1.037378,0.000431,0.022124,0.078260,-0.000107,0.000003,0.000037,0.612199,9.357378,2.881108
77.000000,1.000000,0.825352,1.037378,-0.000994,0.020694,0.077367,-0.000081,0.000001,0.000032,0.544380,9.339204,2.952799
78.000000,1.000000,0.924025,1.037378,-0.002109,0.020936,0.078175,-0.000015,0.000000,0.000005,0.583152,9.346160,2.923239
79.000000,1.000000,1.001112,1.037378,-0.002279,0.019956,0.076465,-0.000054,-0.000009,0.000017,0.592432,9.344970,2.925177
80.000000,1.000000,1.080735,1.037378,-0.000851,0.022224,0.078114,-0.000084,0.000004,0.000023,0.577662,9.348657,2.916338
81.000000,1.000000,1.080735,1.037378,-0.000851,0.022224,0.078114,-0.000084,0.000004,0.000023,0.577662,9.348657,2.916338
82.000000,1.000000,1.092153,1.037378,-0.001215,0.020667,0.077893,-0.000059,0.000000,0.000021,0.606455,9.351946,2.899900
83.000000,1.000000,1.092153,1.037378,-0.001215,0.020667,0.077893,-0.000059,0.000000,0.000021,0.606455,9.351946,2.899900
84.000000,1.000000,1.079835,1.037378,-0.001427,0.020720,0.078520,-0.000083,0.000001,0.000029,0.653638,9.357133,2.872788
85.000000,1.000000,1.009452,1.037378,-0.003599,0.021054,0.076638,-0.000052,0.000001,0.000019,0.609491,9.351648,2.900226
86.000000,1.000000,1.123607,1.037378,-0.001913,0.022659,0.076576,0.000008,0.000000,-0.000003,0.592890,9.339684,2.941919
87.000000,1.000000,1.040859,1.037378,-0.002965,0.020458,0.076679,-0.000057,-0.000000,0.000018,0.585334,9.358799,2.882077
88.000000,1.000000,0.973925,1.037378,-0.001232,0.020901,0.076903,-0.000113,0.000007,0.000043,0.532015,9.343561,2.941246
89.000000,1.000000,0.778412,1.037378,-0.002800,0.023570,0.076675,-0.000167,-0.000007,0.000066,0.512621,9.388111,2.799410
90.000000,1.000000,1.063374,1.037378,-0.003030,0.021589,0.076740,-0.000024,-0.000002,0.000011,0.591011,9.344657,2.926464
91.000000,1.000000,1.063374,1.037378,-0.003030,0.021589,0.076740,-0.000024,-0.000002,0.000011,0.591011,9.344657,2.926464
92.000000,1.000000,1.063374,1.037378,-0.003030,0.021589,0.076740,-0.000024,-0.000002,0.000011,0.591011,9.344657,2.926464
93.000000,1.000000,1.063374,1.037378,-0.003030,0.021589,0.076740,-0.000024,-0.000002,0.000011,0.591011,9.344657,2.926464
94.000000,1.000000,1.033038,1.037378,-0.003077,0.021678,0.076819,-0.000105,-0.000001,0.000039,0.666197,9.343958,2.912512
95.000000,1.000000,0.955480,1.037378,-0.003272,0.021034,0.078601,-0.000113,-0.000003,0.000040,0.597316,9.359554,2.877163
96.000000,1.000000,0.955480,1.037378,-0.003272,0.021034,0.078601,-0.000113,-0.000003,0.000040,0.597316,9.359554,2.877163
97.000000,1.000000,1.000623,1.037378,-0.004379,0.020261,0.076422,-0.000092,0.000001,0.000032,0.665623,9.350714,2.890882
98.000000,1.000000,0.946425,1.037378,-0.001943,0.021450,0.073703,0.000005,-0.000001,-0.000011,0.535970,9.325406,2.997606
99.000000,1.000000,0.946425,1.037378,-0.001943,0.021450,0.073703,0.000005,-0.000001,-0.000011,0.535970,9.325406,2.997606
100.000000,1.000000,1.080724,1.037378,-0.003545,0.021388,0.076823,-0.000117,-0.000002,0.000041,0.498926,9.372487,2.853710
101.000000,1.000000,0.908097,1.037378,-0.002838,0.022416,0.075501,-0.000008,-0.000008,-0.000005,0.479505,9.380553,2.830442
102.000000,1.000000,0.908097,1.037378,-0.002838,0.022416,0.075501,-0.000008,-0.000008,-0.000005,0.479505,9.380553,2.830442
103.000000,1.000000,0.992673,1.037378,-0.002601,0.020232,0.075032,-0.000141,-0.000004,0.000052,0.466407,9.404637,2.751612
104.000000,1.000000,1.021788,1.037378,-0.003485,0.020338,0.076100,-0.000124,-0.000002,0.000039,0.427725,9.388920,2.810932
105.000000,1.000000,0.940712,1.037378,-0.003991,0.021159,0.077249,-0.000009,-0.000000,0.000003,0.441566,9.375118,2.854520
106.000000,1.000000,1.000195,1.037378,-0.002968,0.019760,0.073941,0.000027,0.000020,-0.000012,0.443651,9.406481,2.749072
107.000000,1.000000,1.023804,1.037378,-0.003800,0.021309,0.079356,-0.000062,0.000003,0.000019,0.407695,9.419830,2.708631
108.000000,1.000000,1.085718,1.037378,-0.004919,0.021162,0.076295,-0.000032,0.000001,0.000009,0.438034,9.413674,2.725247
109.000000,1.000000,0.891869,1.037378,-0.002417,0.020244,0.075398,0.000014,0.000002,-0.000002,0.454359,9.403232,2.758420
110.000000,1.000000,0.891869,1.037378,-0.002417,0.020244,0.075398,0.000014,0.000002,-0.000002,0.454359,9.403232,2.758420
111.000000,1.000000,0.962289,1.037378,-0.001809,0.021664,0.075890,-0.000098,-0.000001,0.000034,0.391089,9.409074,2.748178
112.000000,1.000000,1.143698,1.037378,-0.001444,0.019657,0.077255,-0.000039,0.000004,0.000014,0.437909,9.378131,2.845172
113.000000,1.000000,0.874068,1.037378,-0.002450,0.021505,0.076067,-0.000033,0.000001,0.000010,0.361227,9.410714,2.746647
114.000000,1.000000,1.073971,1.037378,-0.002306,0.020202,0.077586,-0.000002,0.000000,-0.000000,0.413068,9.387288,2.818562
115.000000,1.000000,0.947159,1.037378,-0.004201,0.021682,0.079316,-0.000081,-0.000000,0.000028,0.391288,9.349785,2.943554
116.000000,1.000000,0.947159,1.037378,-0.004201,0.021682,0.079316,-0.000081,-0.000000,0.000028,0.391288,9.349785,2.943554
117.000000,1.000000,1.121392,1.037378,-0.000735,0.020153,0.077871,-0.000029,0.000000,0.000015,0.417818,9.366698,2.885566
118.000000,1.000000,0.998824,1.037378,-0.003343,0.022172,0.076603,0.000049,-0.000002,-0.000016,0.441288,9.341668,2.962195
119.000000,1.000000,0.998824,1.037378,-0.003343,0.022172,0.076603,0.000049,-0.000002,-0.000016,0.441288,9.341668,2.962195
120.000000,1.000000,1.027139,1.037378,-0.002059,0.020407,0.077857,-0.000067,-0.000000,0.000024,0.435073,9.344729,2.953447
121.000000,1.000000,1.027139,1.037378,-0.002059,0.020407,0.077857,-0.000067,-0.000000,0.000024,0.435073,9.344729,2.953447
122.000000,1.000000,1.040935,1.037378,-0.002534,0.020848,0.076069,-0.000038,0.000000,0.000017,0.416822,9.351997,2.933003
123.000000,1.000000,1.040935,1.037378,-0.002534,0.020848,0.076069,-0.000038,0.000000,0.000017,0.416822,9.351997,2.933003
124.000000,1.000000,1.110580,1.037378,-0.002432,0.020808,0.077079,-0.000086,0.000000,0.000032,0.452428,9.344237,2.952397
125.000000,1.000000,1.019138,1.037378,-0.003141,0.020485,0.077529,-0.000084,-0.000002,0.000032,0.486971,9.335469,2.974556
126.000000,1.000000,1.090277,1.037378,-0.001719,0.021453,0.075536,-0.000009,-0.000001,-0.000001,0.401471,9.334743,2.989565
127.000000,1.000000,1.090277,1.037378,-0.001719,0.021453,0.075536,-0.000009,-0.000001,-0.000001,0.401471,9.334743,2.989565
128.000000,1.000000,1.044679,1.037378,-0.002667,0.019801,0.077516,-0.000097,0.000000,0.000032,0.463894,9.336672,2.974469
129.000000,1.000000,1.120614,1.037378,-0.001464,0.020039,0.076785,-0.000039,-0.000001,0.000012,0.467442,9.345649,2.945581
130.000000,1.000000,1.114133,1.037378,-0.001515,0.022355,0.077141,-0.000098,-0.000000,0.000032,0.455169,9.353740,2.921722
131.000000,1.000000,1.114133,1.037378,-0.001515,0.022355,0.077141,-0.000098,-0.000000,0.000032,0.455169,9.353740,2.921722
132.000000,1.000000,1.212023,1.037378,-0.002507,0.021253,0.075666,0.000007,-0.000000,-0.000003,0.458725,9.329368,2.998093
133.000000,1.000000,1.126106,1.037378,-0.002989,0.021937,0.077265,-0.000049,0.000000,0.000017,0.434552,9.333606,2.988487
134.000000,1.000000,1.084385,1.037378,-0.001921,0.021474,0.075920,-0.000116,-0.000001,0.000034,0.399894,9.362044,2.903157
135.000000,1.000000,1.084385,1.037378,-0.001921,0.021474,0.075920,-0.000116,-0.000001,0.000034,0.399894,9.362044,2.903157
136.000000,1.000000,0.992130,1.037378,-0.002674,0.020661,0.076372,0.000014,-0.000000,-0.000004,0.466812,9.331676,2.989651
137.000000,1.000000,0.876476,1.037378,-0.002178,0.022128,0.076619,-0.000082,0.000002,0.000029,0.368574,9.357152,2.923005
138.000000,1.000000,1.024299,1.037378,-0.000532,0.021851,0.074579,-0.000119,0.000001,0.000039,0.418468,9.380371,2.840709
139.000000,1.000000,0.955833,1.037378,-0.002719,0.021058,0.077789,-0.000129,0.000000,0.000051,0.407188,9.361489,2.903933
140.000000,1.000000,1.150330,1.037378,-0.002493,0.022752,0.076780,-0.000078,-0.000001,0.000024,0.426281,9.390322,2.806464
141.000000,1.000000,0.979842,1.037378,-0.002488,0.021289,0.076817,-0.000178,-0.000003,0.000059,0.421016,9.347233,2.947555
142.000000,1.000000,0.923388,1.037378,-0.002045,0.022224,0.076627,-0.000087,0.000000,0.000029,0.391941,9.376146,2.858386
143.000000,1.000000,0.923388,1.037378,-0.002045,0.022224,0.076627,-0.000087,0.000000,0.000029,0.391941,9.376146,2.858386
144.000000,1.000000,0.923388,1.037378,-0.002045,0.022224,0.076627,-0.000087,0.000000,0.000029,0.391941,9.376146,2.858386
145.000000,1.000000,0.923388,1.037378,-0.002045,0.022224,0.076627,-0.000087,0.000000,0.000029,0.391941,9.376146,2.858386
146.000000,1.000000,1.055884,1.037378,-0.002399,0.022330,0.076785,-0.000085,0.000001,0.000030,0.390394,9.378879,2.849618
147.000000,1.000000,1.323747,1.037378,-0.002352,0.020124,0.076343,-0.000057,0.000001,0.000023,0.444691,9.338132,2.972817
148.000000,1.000000,1.009183,1.037378,-0.002481,0.023236,0.073604,-0.000053,-0.000000,0.000016,0.385504,9.382526,2.838256
149.000000,1.000000,1.032922,1.037378,-0.002057,0.021562,0.076266,-0.000061,0.000000,0.000022,0.363880,9.382075,2.842598
